currency,currencyLabel,shortName,price,year,unitLabel,unitSymbol
http://www.wikidata.org/entity/Q4916,евро,euro,1.1901,2020,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,1570.47,2025,южнокорейская вона,€
http://www.wikidata.org/entity/Q4916,евро,euro,8.4357,2025,гонконгский доллар,€
http://www.wikidata.org/entity/Q4916,евро,euro,36.518,2025,тайский бат,€
http://www.wikidata.org/entity/Q4916,евро,euro,147.3,2025,исландская крона,€
http://www.wikidata.org/entity/Q4916,евро,euro,4.9757,2025,румынский лей,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.7258,2025,австралийский доллар,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.2101,2014,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,399.28,2025,венгерский форинт,€
http://www.wikidata.org/entity/Q4916,евро,euro,0.84088,2025,фунт стерлингов,€
http://www.wikidata.org/entity/Q4916,евро,euro,62.129,2025,филиппинское песо,€
http://www.wikidata.org/entity/Q4916,евро,euro,4.1788,2025,польский злотый,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.0857,2025,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.9012,2025,новозеландский доллар,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.0859,2015,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,22.049,2025,мексиканское песо,€
http://www.wikidata.org/entity/Q4916,евро,euro,11.759,2025,норвежская крона,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.12565,2016,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,0.87165,2020,фунт стерлингов,€
http://www.wikidata.org/entity/Q4916,евро,euro,7.8561,2025,китайский юань,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.3779,2013,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,94.4435,2025,индийская рупия,€
http://www.wikidata.org/entity/Q4916,евро,euro,19.7306,2025,южноафриканский рэнд,€
http://www.wikidata.org/entity/Q4916,евро,euro,0.9557,2025,швейцарский франк,€
http://www.wikidata.org/entity/Q4916,евро,euro,160.35,2025,японская иена,€
http://www.wikidata.org/entity/Q4916,евро,euro,25.016,2025,чешская крона,€
http://www.wikidata.org/entity/Q4916,евро,euro,96.5975,2025,российский рубль,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.4448,2025,сингапурский доллар,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.5566,2025,канадский доллар,€
http://www.wikidata.org/entity/Q4916,евро,euro,10.9715,2025,шведская крона,€
http://www.wikidata.org/entity/Q4916,евро,euro,39.5792,2025,турецкая лира,€
http://www.wikidata.org/entity/Q4916,евро,euro,17664.39,2025,индонезийская рупия,€
http://www.wikidata.org/entity/Q4916,евро,euro,4.7934,2025,малайзийский ринггит,€
http://www.wikidata.org/entity/Q4916,евро,euro,6.2617,2025,бразильский реал,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.017,2022,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.1901,2020,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,1570.47,2025,южнокорейская вона,€
http://www.wikidata.org/entity/Q4916,евро,euro,8.4357,2025,гонконгский доллар,€
http://www.wikidata.org/entity/Q4916,евро,euro,36.518,2025,тайский бат,€
http://www.wikidata.org/entity/Q4916,евро,euro,147.3,2025,исландская крона,€
http://www.wikidata.org/entity/Q4916,евро,euro,4.9757,2025,румынский лей,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.7258,2025,австралийский доллар,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.2101,2014,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,399.28,2025,венгерский форинт,€
http://www.wikidata.org/entity/Q4916,евро,euro,0.84088,2025,фунт стерлингов,€
http://www.wikidata.org/entity/Q4916,евро,euro,62.129,2025,филиппинское песо,€
http://www.wikidata.org/entity/Q4916,евро,euro,4.1788,2025,польский злотый,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.0857,2025,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.9012,2025,новозеландский доллар,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.0859,2015,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,22.049,2025,мексиканское песо,€
http://www.wikidata.org/entity/Q4916,евро,euro,11.759,2025,норвежская крона,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.12565,2016,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,0.87165,2020,фунт стерлингов,€
http://www.wikidata.org/entity/Q4916,евро,euro,7.8561,2025,китайский юань,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.3779,2013,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,94.4435,2025,индийская рупия,€
http://www.wikidata.org/entity/Q4916,евро,euro,19.7306,2025,южноафриканский рэнд,€
http://www.wikidata.org/entity/Q4916,евро,euro,0.9557,2025,швейцарский франк,€
http://www.wikidata.org/entity/Q4916,евро,euro,160.35,2025,японская иена,€
http://www.wikidata.org/entity/Q4916,евро,euro,25.016,2025,чешская крона,€
http://www.wikidata.org/entity/Q4916,евро,euro,96.5975,2025,российский рубль,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.4448,2025,сингапурский доллар,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.5566,2025,канадский доллар,€
http://www.wikidata.org/entity/Q4916,евро,euro,10.9715,2025,шведская крона,€
http://www.wikidata.org/entity/Q4916,евро,euro,39.5792,2025,турецкая лира,€
http://www.wikidata.org/entity/Q4916,евро,euro,17664.39,2025,индонезийская рупия,€
http://www.wikidata.org/entity/Q4916,евро,euro,4.7934,2025,малайзийский ринггит,€
http://www.wikidata.org/entity/Q4916,евро,euro,6.2617,2025,бразильский реал,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.017,2022,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.1901,2020,доллар США,€
http://www.wikidata.org/entity/Q4916,евро,euro,1570.47,2025,южнокорейская вона,€
http://www.wikidata.org/entity/Q4916,евро,euro,8.4357,2025,гонконгский доллар,€
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,0.753636295123973,2010,евро,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,0.725742071,2013,евро,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,1.2929,2020,фунт стерлингов,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,0.888375605,2016,евро,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,0.844451950684006,2005,евро,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,0.7583801,2012,евро,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,0.697739324588334,2009,евро,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,0.8403,2020,евро,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,0.684790796411696,2007,евро,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,0.918273646,2015,евро,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,0.826377985,2014,евро,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,0.757747973024172,2006,евро,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,0.771010023130301,2011,евро,$
http://www.wikidata.org/entity/Q4917,доллар США,US dollar,0.71844241684029,2008,евро,$
http://www.wikidata.org/entity/Q47190,венгерский форинт,,0.002579,2024,евро,Ft
http://www.wikidata.org/entity/Q47190,венгерский форинт,,0.003436,2016,доллар США,Ft
http://www.wikidata.org/entity/Q47190,венгерский форинт,,0.00296,2020,евро,Ft
http://www.wikidata.org/entity/Q47190,венгерский форинт,,0.002579,2024,евро,Ft
http://www.wikidata.org/entity/Q47190,венгерский форинт,,0.003436,2016,доллар США,Ft
http://www.wikidata.org/entity/Q47190,венгерский форинт,,0.00296,2020,евро,Ft
http://www.wikidata.org/entity/Q123213,польский злотый,,1800000,,польская марка,zł
http://www.wikidata.org/entity/Q172540,болгарский лев,лева,1,,немецкая марка,лв.
http://www.wikidata.org/entity/Q172540,болгарский лев,лева,0.511291,,евро,лв.
http://www.wikidata.org/entity/Q172540,болгарский лев,лев,1,,немецкая марка,лв.
http://www.wikidata.org/entity/Q172540,болгарский лев,лев,0.511291,,евро,лв.
http://www.wikidata.org/entity/Q172540,болгарский лев,лв.,1,,немецкая марка,лв.
http://www.wikidata.org/entity/Q172540,болгарский лев,лв.,0.511291,,евро,лв.
http://www.wikidata.org/entity/Q179620,конвертируемая марка,,1,,немецкая марка,KM
http://www.wikidata.org/entity/Q183354,Ватиканская лира,,1,,итальянская лира,₤
http://www.wikidata.org/entity/Q187776,денарий,,2,,квинарий,
http://www.wikidata.org/entity/Q187776,денарий,,10,,асс,
http://www.wikidata.org/entity/Q187776,денарий,,4,,сестерций,
http://www.wikidata.org/entity/Q187776,денарий,,120,,унция,
http://www.wikidata.org/entity/Q191068,фарерская крона,,1,,датская крона,kr.
http://www.wikidata.org/entity/Q193098,кувейтский динар,,3.33744952108,,доллар США,د.ك
http://www.wikidata.org/entity/Q193098,кувейтский динар,,3.33744952108,,доллар США,KD
http://www.wikidata.org/entity/Q193712,Добра Сан-Томе и Принсипи,,0.0408163265,,евро,₡
http://www.wikidata.org/entity/Q193712,Добра Сан-Томе и Принсипи,,0.0408163265,,евро,Db
http://www.wikidata.org/entity/Q194339,багамский доллар,,1,,доллар США,B$
http://www.wikidata.org/entity/Q194339,багамский доллар,,1,,доллар США,B$
http://www.wikidata.org/entity/Q194351,барбадосский доллар,,0.5,,доллар США,BBD$
http://www.wikidata.org/entity/Q199471,афгани,AFN,0.0151,,швейцарский франк,؋
http://www.wikidata.org/entity/Q199471,афгани,AFN,0.9521,,российский рубль,؋
http://www.wikidata.org/entity/Q199471,афгани,AFN,0.14,,доллар США,؋
http://www.wikidata.org/entity/Q199471,афгани,AFN,0.012,,фунт стерлингов,؋
http://www.wikidata.org/entity/Q199471,афгани,AFN,1.6592,,японская иена,؋
http://www.wikidata.org/entity/Q199471,афгани,AFN,0.0141,,евро,؋
http://www.wikidata.org/entity/Q199471,афгани,AFN,0.0151,,швейцарский франк,Afs
http://www.wikidata.org/entity/Q199471,афгани,AFN,0.9521,,российский рубль,Afs
http://www.wikidata.org/entity/Q199471,афгани,AFN,0.14,,доллар США,Afs
http://www.wikidata.org/entity/Q199471,афгани,AFN,0.012,,фунт стерлингов,Afs
http://www.wikidata.org/entity/Q199471,афгани,AFN,1.6592,,японская иена,Afs
http://www.wikidata.org/entity/Q199471,афгани,AFN,0.0141,,евро,Afs
http://www.wikidata.org/entity/Q199857,саудовский риял,,0.266667,,доллар США,SR
http://www.wikidata.org/entity/Q200759,Кина,,1,,австралийский доллар,K
http://www.wikidata.org/entity/Q201505,кубинское песо,,0.04081632653,,кубинское конвертируемое песо,$MN
http://www.wikidata.org/entity/Q201799,нгултрум,,1,,индийская рупия,Nu
http://www.wikidata.org/entity/Q201871,бахрейнский динар,,2.65957446809,,доллар США,BD
http://www.wikidata.org/entity/Q201871,бахрейнский динар,,10,,рупия Персидского залива,BD
http://www.wikidata.org/entity/Q201880,ливанский фунт,,0.00066334991,,доллар США,ل.ل.
http://www.wikidata.org/entity/Q201880,ливанский фунт,,0.00066334991,,доллар США,LL
http://www.wikidata.org/entity/Q201880,ливанский фунт,,0.00066334991,,доллар США,LL
http://www.wikidata.org/entity/Q202462,доллар Намибии,,1,,южноафриканский рэнд,N$
http://www.wikidata.org/entity/Q206319,брунейский доллар,,1,,сингапурский доллар,B$
http://www.wikidata.org/entity/Q206386,катарский риал,,0.274725,,доллар США,QR
http://www.wikidata.org/entity/Q207024,Мавританская угия,,0.1,,Mauritanian ouguiya,UM
http://www.wikidata.org/entity/Q207396,гватемальский кетсаль,,60,,Гватемальское песо,Q
http://www.wikidata.org/entity/Q208039,Лоти Лесото,,1,,южноафриканский рэнд,M
http://www.wikidata.org/entity/Q208526,новый тайваньский доллар,,40000,,тайваньский доллар,NT$
http://www.wikidata.org/entity/Q208526,новый тайваньский доллар,,40000,,тайваньский доллар,NT$
http://www.wikidata.org/entity/Q210472,панамский бальбоа,,1,,доллар США,B/.
http://www.wikidata.org/entity/Q210472,панамский бальбоа,,1,,доллар США,B/.
http://www.wikidata.org/entity/Q210478,бермудский доллар,,1,,доллар США,BD$
http://www.wikidata.org/entity/Q214393,французский тихоокеанский франк,,0.00838,,евро,₣
http://www.wikidata.org/entity/Q214393,французский тихоокеанский франк,,2.4,,французский франк,₣
http://www.wikidata.org/entity/Q214393,французский тихоокеанский франк,,0.055,,французский франк,₣
http://www.wikidata.org/entity/Q214393,французский тихоокеанский франк,,5.5,,французский франк,₣
http://www.wikidata.org/entity/Q238007,бурундийский франк,,0.00049576,,евро,FBu
http://www.wikidata.org/entity/Q238007,бурундийский франк,,0.00049576,,евро,FBu
http://www.wikidata.org/entity/Q255726,Гвинейская песета,,1,,песета,
http://www.wikidata.org/entity/Q255792,Гернсийский фунт,,1,,фунт стерлингов,
http://www.wikidata.org/entity/Q267264,Франк Комор,,0.00203265356,,евро,CF
http://www.wikidata.org/entity/Q267264,Франк Комор,,0.0133333333,,французский франк,CF
http://www.wikidata.org/entity/Q272290,оманский риал,,2.6008,,доллар США,ر.ع.
http://www.wikidata.org/entity/Q273724,Экю (монета),,3,,ливр,
http://www.wikidata.org/entity/Q275112,белизский доллар,,0.5,,доллар США,Bz$
http://www.wikidata.org/entity/Q275112,белизский доллар,,0.5,,доллар США,Bz$
http://www.wikidata.org/entity/Q306306,австрийский гульден,,2,,австро-венгерская крона,
http://www.wikidata.org/entity/Q319885,доллар Каймановых островов,,1.2,,доллар США,CI$
http://www.wikidata.org/entity/Q328425,Зекслинг,,6,,Пфенниг,
http://www.wikidata.org/entity/Q330044,фунт Фолклендских островов,,1,,фунт стерлингов,FK£
http://www.wikidata.org/entity/Q374453,фунт Святой Елены,,1,,фунт стерлингов,£
http://www.wikidata.org/entity/Q376895,асс,,4,,quadrans,𐆚
http://www.wikidata.org/entity/Q80524,индийская рупия,,1.60075,,непальская рупия,₹
http://www.wikidata.org/entity/Q81772,Гватемальское песо,,8,,реал Соединённых провинций Центральной Америки,
http://www.wikidata.org/entity/Q81772,Гватемальское песо,,5,,французский франк,
http://www.wikidata.org/entity/Q81893,украинская гривна,грн,100000,,карбованец,₴
http://www.wikidata.org/entity/Q94418,карабахский драм,,1,,армянский драм,
http://www.wikidata.org/entity/Q376895,асс,,5,,квинарий,𐆚
http://www.wikidata.org/entity/Q376895,асс,,10,,денарий,𐆚
http://www.wikidata.org/entity/Q376895,асс,,3,,триенс,𐆚
http://www.wikidata.org/entity/Q376895,асс,,12,,унция,𐆚
http://www.wikidata.org/entity/Q376895,асс,,6,,sextans,𐆚
http://www.wikidata.org/entity/Q507737,доллар Островов Кука,,1,,новозеландский доллар,
http://www.wikidata.org/entity/Q522295,Эквадорские монеты,,0.01,,доллар США,
http://www.wikidata.org/entity/Q522701,нидерландский антильский гульден,,0.55865921787,,доллар США,NAƒ
http://www.wikidata.org/entity/Q522701,нидерландский антильский гульден,,0.55865921787,,доллар США,ƒ
http://www.wikidata.org/entity/Q522701,нидерландский антильский гульден,,0.55865921787,,доллар США,NAƒ
http://www.wikidata.org/entity/Q522701,нидерландский антильский гульден,,0.55865921787,,доллар США,ANG
http://www.wikidata.org/entity/Q526050,денье,,0.004166,,ливр,
http://www.wikidata.org/entity/Q542238,Ангольский реал,,1,,португальский реал,
http://www.wikidata.org/entity/Q542236,Ангольский эскудо,,1,,португальский эскудо,
http://www.wikidata.org/entity/Q542304,Анголар (денежная единица),,1.25,,португальский эскудо,
http://www.wikidata.org/entity/Q548953,sextans,,2,,унция,
http://www.wikidata.org/entity/Q548953,sextans,,0.5,,триенс,
http://www.wikidata.org/entity/Q548953,sextans,,0.1667,,асс,
http://www.wikidata.org/entity/Q560355,золотая марка,Mk,0.23866348448,,доллар США,ℳ
http://www.wikidata.org/entity/Q560355,золотая марка,Mk,0.358423,,грамм,ℳ
http://www.wikidata.org/entity/Q572213,тиморское сентаво,,0.01,,доллар США,
http://www.wikidata.org/entity/Q593880,фунт Олдерни,,1,,фунт стерлингов,
http://www.wikidata.org/entity/Q618653,Риал Северного Йемена,,1,,йеменский риал,
http://www.wikidata.org/entity/Q715436,Тайваньская иена,,1,,японская иена,
http://www.wikidata.org/entity/Q718954,тайваньский доллар,,1,,Тайваньская иена,
http://www.wikidata.org/entity/Q731350,кубинское конвертируемое песо,,1,,доллар США,CUC$
http://www.wikidata.org/entity/Q731350,кубинское конвертируемое песо,,24.5,,кубинское песо,CUC$
http://www.wikidata.org/entity/Q732740,Лиард,,0.0125,,ливр,
http://www.wikidata.org/entity/Q737779,Карибский гульден,,1.79,,доллар США,Cg
http://www.wikidata.org/entity/Q737779,Карибский гульден,,1,,нидерландский антильский гульден,Cg
http://www.wikidata.org/entity/Q737779,Карибский гульден,,1.79,,доллар США,XCG
http://www.wikidata.org/entity/Q737779,Карибский гульден,,1,,нидерландский антильский гульден,XCG
http://www.wikidata.org/entity/Q742694,Акки (денежная единица),,0.125,,фунт стерлингов,
http://www.wikidata.org/entity/Q844984,рупия Риау,,1,,доллар Малайи и Британского Борнео,
http://www.wikidata.org/entity/Q844984,рупия Риау,,14.7,,индонезийская рупия,
http://www.wikidata.org/entity/Q847739,франк КФА BEAC,,1,,франк КФА BCEAO,XAF
http://www.wikidata.org/entity/Q861690,франк КФА BCEAO,,0.00152449,,евро,F
http://www.wikidata.org/entity/Q861690,франк КФА BCEAO,,65,,песо Гвинеи-Бисау,F
http://www.wikidata.org/entity/Q861690,франк КФА BCEAO,,1,,франк КФА BEAC,F
http://www.wikidata.org/entity/Q918294,восточноафриканская рупия,,0.1,,фунт стерлингов,
http://www.wikidata.org/entity/Q918294,восточноафриканская рупия,,1,,германская восточноафриканская рупия,
http://www.wikidata.org/entity/Q951792,Восточноафриканский флорин,,2,,восточноафриканский шиллинг,
http://www.wikidata.org/entity/Q951792,Восточноафриканский флорин,,1,,восточноафриканская рупия,
http://www.wikidata.org/entity/Q967990,мальтийский скудо,,0.24,,евро,
http://www.wikidata.org/entity/Q3867091,корейский мун,,0.002,,корейская вона,文
http://www.wikidata.org/entity/Q3900740,Коста-риканское песо,,1,,костариканский колон,
http://www.wikidata.org/entity/Q3900753,Venezuelan peso,,1,,venezolano,
http://www.wikidata.org/entity/Q3900753,Venezuelan peso,,0.125,,Venezuelan real,
http://www.wikidata.org/entity/Q3912951,газета иониана,,2,,сольдо,
http://www.wikidata.org/entity/Q4085039,Бермудский фунт,,1,,фунт стерлингов,
http://www.wikidata.org/entity/Q4165058,доллар Островов Питкэрн,,1,,новозеландский доллар,
http://www.wikidata.org/entity/Q4165057,доллар Ниуэ,,1,,новозеландский доллар,
http://www.wikidata.org/entity/Q4193544,золотой рубль,,0.51333333333,,доллар США,
http://www.wikidata.org/entity/Q4214580,Карбованец Рейхскомиссариата Украина,,1,,рубль СССР,
http://www.wikidata.org/entity/Q4214580,Карбованец Рейхскомиссариата Украина,,0.1,,рейхсмарка,
http://www.wikidata.org/entity/Q4248884,ямайский фунт,,1,,фунт стерлингов,
http://www.wikidata.org/entity/Q4299586,Мозамбикский реал,,1,,португальский реал,
http://www.wikidata.org/entity/Q4394287,Риал Хиджаза,,1,,саудовский риял,
http://www.wikidata.org/entity/Q4405126,саидский риал,,1,,оманский риал,
http://www.wikidata.org/entity/Q5793278,Куарто,,2,,Q6048428,
http://www.wikidata.org/entity/Q5793278,Куарто,,4,,Мараведи,
http://www.wikidata.org/entity/Q6048428,Q6048428,,2,,Мараведи,
http://www.wikidata.org/entity/Q6073250,Q6073250,,1,,доллар США,$CA
http://www.wikidata.org/entity/Q6457586,LECOP,,1,,аргентинское песо,
http://www.wikidata.org/entity/Q7064297,Фунт Новой Шотландии,,5,,Доллар Новой Шотландии,
http://www.wikidata.org/entity/Q7567738,Южнокорейская вона,,0.0666666667,,доллар США,圓
http://www.wikidata.org/entity/Q7567738,Южнокорейская вона,,1,,японская иена,圓
http://www.wikidata.org/entity/Q8047970,корейская вона,,1,,японская иена,
http://www.wikidata.org/entity/Q79407110,Argentine argentino,,25,,Argentine peso moneda corriente,o$s
http://www.wikidata.org/entity/Q4406,доллар Тувалу,,1,,австралийский доллар,TV$
http://www.wikidata.org/entity/Q4406,доллар Тувалу,,1,,австралийский доллар,$T
http://www.wikidata.org/entity/Q4591,Эскудо Кабо-Верде,,0.009069,,евро,
http://www.wikidata.org/entity/Q4592,доллар Фиджи,,0.41292,,евро,FJ$
http://www.wikidata.org/entity/Q4592,доллар Фиджи,,0.41292,,евро,F$
http://www.wikidata.org/entity/Q4602,тунисский динар,,0.33958,,евро,DT
http://www.wikidata.org/entity/Q4734,конголезский франк,,100000,,Новый заир,CF
http://www.wikidata.org/entity/Q4823,Свазилендский лилангени,,1,,южноафриканский рэнд,E
http://www.wikidata.org/entity/Q4916,евро,euro,655.957,,франк КФА BEAC,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.95583,,конвертируемая марка,€
http://www.wikidata.org/entity/Q4916,евро,euro,7.46038,,датская крона,€
http://www.wikidata.org/entity/Q4916,евро,euro,24.5,,Добра Сан-Томе и Принсипи,€
http://www.wikidata.org/entity/Q4916,евро,euro,1,,евро,€
http://www.wikidata.org/entity/Q4916,евро,euro,491.96775,,Франк Комор,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.95583,,болгарский лев,€
http://www.wikidata.org/entity/Q4916,евро,euro,655.957,,франк КФА BCEAO,€
http://www.wikidata.org/entity/Q4916,евро,euro,1,,ЭКЮ,€
http://www.wikidata.org/entity/Q4916,евро,euro,655.957,,франк КФА BEAC,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.95583,,конвертируемая марка,€
http://www.wikidata.org/entity/Q4916,евро,euro,7.46038,,датская крона,€
http://www.wikidata.org/entity/Q4916,евро,euro,24.5,,Добра Сан-Томе и Принсипи,€
http://www.wikidata.org/entity/Q4916,евро,euro,1,,евро,€
http://www.wikidata.org/entity/Q4916,евро,euro,491.96775,,Франк Комор,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.95583,,болгарский лев,€
http://www.wikidata.org/entity/Q4916,евро,euro,655.957,,франк КФА BCEAO,€
http://www.wikidata.org/entity/Q4916,евро,euro,1,,ЭКЮ,€
http://www.wikidata.org/entity/Q4916,евро,euro,655.957,,франк КФА BEAC,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.95583,,конвертируемая марка,€
http://www.wikidata.org/entity/Q4916,евро,euro,7.46038,,датская крона,€
http://www.wikidata.org/entity/Q4916,евро,euro,24.5,,Добра Сан-Томе и Принсипи,€
http://www.wikidata.org/entity/Q4916,евро,euro,1,,евро,€
http://www.wikidata.org/entity/Q4916,евро,euro,491.96775,,Франк Комор,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.95583,,болгарский лев,€
http://www.wikidata.org/entity/Q4916,евро,euro,655.957,,франк КФА BCEAO,€
http://www.wikidata.org/entity/Q4916,евро,euro,1,,ЭКЮ,€
http://www.wikidata.org/entity/Q4916,евро,ewro,655.957,,франк КФА BEAC,€
http://www.wikidata.org/entity/Q4916,евро,ewro,1.95583,,конвертируемая марка,€
http://www.wikidata.org/entity/Q4916,евро,ewro,7.46038,,датская крона,€
http://www.wikidata.org/entity/Q4916,евро,ewro,24.5,,Добра Сан-Томе и Принсипи,€
http://www.wikidata.org/entity/Q4916,евро,ewro,1,,евро,€
http://www.wikidata.org/entity/Q4916,евро,ewro,491.96775,,Франк Комор,€
http://www.wikidata.org/entity/Q4916,евро,ewro,1.95583,,болгарский лев,€
http://www.wikidata.org/entity/Q4916,евро,ewro,655.957,,франк КФА BCEAO,€
http://www.wikidata.org/entity/Q4916,евро,ewro,1,,ЭКЮ,€
http://www.wikidata.org/entity/Q4916,евро,eiro,655.957,,франк КФА BEAC,€
http://www.wikidata.org/entity/Q4916,евро,eiro,1.95583,,конвертируемая марка,€
http://www.wikidata.org/entity/Q4916,евро,eiro,7.46038,,датская крона,€
http://www.wikidata.org/entity/Q4916,евро,eiro,24.5,,Добра Сан-Томе и Принсипи,€
http://www.wikidata.org/entity/Q4916,евро,eiro,1,,евро,€
http://www.wikidata.org/entity/Q4916,евро,eiro,491.96775,,Франк Комор,€
http://www.wikidata.org/entity/Q4916,евро,eiro,1.95583,,болгарский лев,€
http://www.wikidata.org/entity/Q4916,евро,eiro,655.957,,франк КФА BCEAO,€
http://www.wikidata.org/entity/Q4916,евро,eiro,1,,ЭКЮ,€
http://www.wikidata.org/entity/Q4916,евро,euras,655.957,,франк КФА BEAC,€
http://www.wikidata.org/entity/Q4916,евро,euras,1.95583,,конвертируемая марка,€
http://www.wikidata.org/entity/Q4916,евро,euras,7.46038,,датская крона,€
http://www.wikidata.org/entity/Q4916,евро,euras,24.5,,Добра Сан-Томе и Принсипи,€
http://www.wikidata.org/entity/Q4916,евро,euras,1,,евро,€
http://www.wikidata.org/entity/Q4916,евро,euras,491.96775,,Франк Комор,€
http://www.wikidata.org/entity/Q4916,евро,euras,1.95583,,болгарский лев,€
http://www.wikidata.org/entity/Q4916,евро,euras,655.957,,франк КФА BCEAO,€
http://www.wikidata.org/entity/Q4916,евро,euras,1,,ЭКЮ,€
http://www.wikidata.org/entity/Q4916,евро,euró,655.957,,франк КФА BEAC,€
http://www.wikidata.org/entity/Q4916,евро,euró,1.95583,,конвертируемая марка,€
http://www.wikidata.org/entity/Q4916,евро,euró,7.46038,,датская крона,€
http://www.wikidata.org/entity/Q4916,евро,euró,24.5,,Добра Сан-Томе и Принсипи,€
http://www.wikidata.org/entity/Q4916,евро,euró,1,,евро,€
http://www.wikidata.org/entity/Q4916,евро,euró,491.96775,,Франк Комор,€
http://www.wikidata.org/entity/Q4916,евро,euró,1.95583,,болгарский лев,€
http://www.wikidata.org/entity/Q4916,евро,euró,655.957,,франк КФА BCEAO,€
http://www.wikidata.org/entity/Q4916,евро,euró,1,,ЭКЮ,€
http://www.wikidata.org/entity/Q4916,евро,euro,655.957,,франк КФА BEAC,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.95583,,конвертируемая марка,€
http://www.wikidata.org/entity/Q4916,евро,euro,7.46038,,датская крона,€
http://www.wikidata.org/entity/Q4916,евро,euro,24.5,,Добра Сан-Томе и Принсипи,€
http://www.wikidata.org/entity/Q4916,евро,euro,1,,евро,€
http://www.wikidata.org/entity/Q4916,евро,euro,491.96775,,Франк Комор,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.95583,,болгарский лев,€
http://www.wikidata.org/entity/Q4916,евро,euro,655.957,,франк КФА BCEAO,€
http://www.wikidata.org/entity/Q4916,евро,euro,1,,ЭКЮ,€
http://www.wikidata.org/entity/Q4916,евро,euro,655.957,,франк КФА BEAC,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.95583,,конвертируемая марка,€
http://www.wikidata.org/entity/Q4916,евро,euro,7.46038,,датская крона,€
http://www.wikidata.org/entity/Q4916,евро,euro,24.5,,Добра Сан-Томе и Принсипи,€
http://www.wikidata.org/entity/Q4916,евро,euro,1,,евро,€
http://www.wikidata.org/entity/Q4916,евро,euro,491.96775,,Франк Комор,€
http://www.wikidata.org/entity/Q4916,евро,euro,1.95583,,болгарский лев,€
http://www.wikidata.org/entity/Q4916,евро,euro,655.957,,франк КФА BCEAO,€
http://www.wikidata.org/entity/Q4916,евро,euro,1,,ЭКЮ,€
http://www.wikidata.org/entity/Q4916,евро,ευρώ,655.957,,франк КФА BEAC,€
http://www.wikidata.org/entity/Q4916,евро,ευρώ,1.95583,,конвертируемая марка,€
http://www.wikidata.org/entity/Q4916,евро,ευρώ,7.46038,,датская крона,€
